date,name,transaction,minute
2020-03-02 00:13:46,Vasilisa_Smirnova,successfull,13
2020-03-02 00:35:10,Svetlana_Petrova,cancelled,35
2020-03-02 00:49:06,Ekaterina_Fedorova,successfull,49
2020-03-02 01:10:51,Ekaterina_Polyanova,successfull,10
2020-03-02 00:21:28,Svetlana_Fedorova,cancelled,21
2020-03-02 00:33:24,Lolita_Ivanova,cancelled,33
2020-03-02 00:30:12,Julia_Smirnova,successfull,30
2020-03-02 00:53:04,Vasilisa_Petrova,successfull,53
2020-03-02 00:47:25,Masha_Lesnova,cancelled,47
2020-03-02 00:39:32,Irina_Smirnova,successfull,39
2020-03-02 00:14:11,Irina_Polyanova,successfull,14
2020-03-02 01:10:30,Ekaterina_Lesnova,successfull,10
2020-03-02 00:52:34,Lolita_Ivanova,cancelled,52
2020-03-02 00:35:39,Masha_Fedorova,successfull,35
2020-03-02 01:08:11,Lolita_Ozerova,successfull,8
2020-03-02 00:33:14,Irina_Smirnova,successfull,33
2020-03-02 00:51:17,Svetlana_Polyanova,successfull,51
2020-03-02 00:29:41,Lolita_Lesnova,successfull,29
2020-03-02 00:04:47,Masha_Petrova,successfull,4
2020-03-02 00:30:41,Vasilisa_Petrova,cancelled,30
2020-03-02 01:18:23,Lolita_Lesnova,cancelled,18
2020-03-02 00:16:39,Irina_Smirnova,successfull,16
2020-03-02 00:49:17,Lolita_Polyanova,cancelled,49
2020-03-02 01:25:34,Vasilisa_Ozerova,successfull,25
2020-03-02 01:20:58,Irina_Smirnova,successfull,20
2020-03-02 00:35:56,Julia_Ozerova,successfull,35
2020-03-02 00:03:00,Svetlana_Lesnova,cancelled,3
2020-03-02 01:06:34,Ekaterina_Fedorova,cancelled,6
2020-03-02 01:22:09,Ekaterina_Ozerova,successfull,22
2020-03-02 00:27:05,Olga_Petrova,successfull,27
2020-03-02 00:41:16,Lolita_Petrova,successfull,41
2020-03-02 00:54:14,Ekaterina_Ozerova,cancelled,54
2020-03-02 01:24:33,Masha_Fedorova,cancelled,24
2020-03-02 01:24:31,Olga_Fedorova,successfull,24
2020-03-02 00:23:15,Svetlana_Smirnova,successfull,23
2020-03-02 01:17:05,Lolita_Ivanova,cancelled,17
2020-03-02 01:27:33,Olga_Petrova,successfull,27
2020-03-02 00:56:45,Vasilisa_Fedorova,successfull,56
2020-03-02 01:14:42,Olga_Ozerova,successfull,14
2020-03-02 00:29:17,Irina_Petrova,cancelled,29
2020-03-02 01:24:22,Svetlana_Polyanova,successfull,24
2020-03-02 00:06:35,Masha_Ozerova,cancelled,6
2020-03-02 01:02:51,Olga_Fedorova,cancelled,2
2020-03-02 00:42:34,Vasilisa_Lesnova,successfull,42
2020-03-02 00:36:29,Svetlana_Smirnova,successfull,36
2020-03-02 01:07:30,Olga_Lesnova,successfull,7
2020-03-02 00:59:18,Olga_Lesnova,cancelled,59
2020-03-02 00:00:01,Lolita_Smirnova,successfull,0
2020-03-02 00:56:00,Vasilisa_Ivanova,successfull,56
2020-03-02 00:21:35,Julia_Smirnova,cancelled,21
2020-03-02 00:02:47,Svetlana_Smirnova,successfull,2
2020-03-02 00:31:28,Masha_Ivanova,cancelled,31
2020-03-02 00:56:01,Masha_Petrova,cancelled,56
2020-03-02 01:26:35,Masha_Polyanova,successfull,26
2020-03-02 00:22:26,Julia_Fedorova,successfull,22
2020-03-02 00:35:55,Svetlana_Polyanova,cancelled,35
2020-03-02 00:09:54,Lolita_Smirnova,successfull,9
2020-03-02 00:44:56,Ekaterina_Lesnova,cancelled,44
2020-03-02 01:17:01,Lolita_Polyanova,successfull,17
2020-03-02 01:28:47,Olga_Petrova,cancelled,28
2020-03-02 00:42:22,Lolita_Petrova,cancelled,42
2020-03-02 00:03:43,Irina_Petrova,successfull,3
2020-03-02 01:05:40,Irina_Ozerova,cancelled,5
2020-03-02 00:27:04,Masha_Polyanova,successfull,27
2020-03-02 00:44:43,Svetlana_Ozerova,successfull,44
2020-03-02 00:37:40,Masha_Smirnova,cancelled,37
2020-03-02 00:29:01,Irina_Fedorova,successfull,29
2020-03-02 00:10:55,Olga_Polyanova,successfull,10
2020-03-02 00:50:13,Olga_Ozerova,successfull,50
2020-03-02 01:06:01,Julia_Ozerova,successfull,6
2020-03-02 01:13:33,Svetlana_Lesnova,cancelled,13
2020-03-02 00:56:27,Masha_Ozerova,successfull,56
2020-03-02 00:59:44,Olga_Lesnova,successfull,59
2020-03-02 01:28:01,Ekaterina_Ivanova,successfull,28
2020-03-02 00:07:03,Masha_Smirnova,successfull,7
2020-03-02 00:38:25,Olga_Polyanova,successfull,38
2020-03-02 00:43:33,Masha_Polyanova,successfull,43
2020-03-02 01:09:32,Irina_Petrova,successfull,9
2020-03-02 00:46:19,Svetlana_Fedorova,successfull,46
2020-03-02 00:32:34,Ekaterina_Ozerova,successfull,32
2020-03-02 01:24:57,Svetlana_Lesnova,successfull,24
2020-03-02 01:16:48,Irina_Polyanova,successfull,16
2020-03-02 00:46:08,Olga_Polyanova,successfull,46
2020-03-02 00:57:33,Ekaterina_Ozerova,successfull,57
2020-03-02 00:16:01,Olga_Smirnova,cancelled,16
2020-03-02 01:17:58,Ekaterina_Polyanova,cancelled,17
2020-03-02 01:15:59,Irina_Lesnova,cancelled,15
2020-03-02 01:11:48,Ekaterina_Polyanova,successfull,11
2020-03-02 01:18:34,Lolita_Lesnova,cancelled,18
2020-03-02 01:03:27,Irina_Petrova,successfull,3
2020-03-02 00:24:01,Lolita_Petrova,cancelled,24
2020-03-02 00:13:19,Vasilisa_Ivanova,cancelled,13
2020-03-02 00:51:30,Julia_Smirnova,successfull,51
2020-03-02 01:23:54,Irina_Lesnova,successfull,23
2020-03-02 00:53:19,Julia_Fedorova,successfull,53
2020-03-02 01:19:59,Ekaterina_Lesnova,successfull,19
2020-03-02 00:52:44,Julia_Petrova,cancelled,52
2020-03-02 00:19:00,Lolita_Ivanova,successfull,19
2020-03-02 00:35:03,Olga_Smirnova,successfull,35
2020-03-02 00:36:08,Vasilisa_Smirnova,cancelled,36
2020-03-02 00:08:20,Masha_Lesnova,successfull,8
2020-03-02 00:07:40,Lolita_Ozerova,successfull,7
2020-03-02 00:31:18,Masha_Polyanova,cancelled,31
2020-03-02 00:58:21,Olga_Ozerova,successfull,58
2020-03-02 00:39:43,Ekaterina_Petrova,successfull,39
2020-03-02 00:14:52,Svetlana_Petrova,cancelled,14
2020-03-02 00:47:34,Lolita_Smirnova,cancelled,47
2020-03-02 00:37:23,Irina_Polyanova,successfull,37
2020-03-02 00:52:37,Ekaterina_Ozerova,successfull,52
2020-03-02 01:12:53,Vasilisa_Ivanova,successfull,12
2020-03-02 00:29:59,Olga_Petrova,successfull,29
2020-03-02 00:52:46,Irina_Ozerova,successfull,52
2020-03-02 00:22:24,Julia_Ivanova,successfull,22
2020-03-02 00:23:55,Svetlana_Lesnova,successfull,23
2020-03-02 00:32:23,Irina_Lesnova,cancelled,32
2020-03-02 00:56:16,Svetlana_Smirnova,cancelled,56
2020-03-02 00:32:04,Lolita_Fedorova,cancelled,32
2020-03-02 00:54:15,Vasilisa_Petrova,successfull,54
2020-03-02 01:18:58,Ekaterina_Lesnova,successfull,18
2020-03-02 00:46:41,Olga_Ivanova,successfull,46
2020-03-02 01:01:22,Ekaterina_Ozerova,cancelled,1
2020-03-02 00:48:24,Vasilisa_Lesnova,successfull,48
2020-03-02 00:04:07,Irina_Fedorova,cancelled,4
2020-03-02 00:05:45,Svetlana_Polyanova,successfull,5
2020-03-02 00:11:04,Julia_Ozerova,successfull,11
2020-03-02 01:01:57,Lolita_Smirnova,successfull,1
2020-03-02 01:06:19,Svetlana_Ozerova,cancelled,6
2020-03-02 01:03:00,Julia_Smirnova,successfull,3
2020-03-02 00:32:06,Olga_Ivanova,successfull,32
2020-03-02 00:36:16,Svetlana_Petrova,cancelled,36
2020-03-02 00:25:13,Julia_Ozerova,successfull,25
2020-03-02 00:59:10,Lolita_Smirnova,successfull,59
2020-03-02 01:29:00,Vasilisa_Polyanova,cancelled,29
2020-03-02 00:42:14,Ekaterina_Ivanova,successfull,42
2020-03-02 01:03:38,Lolita_Petrova,successfull,3
2020-03-02 00:51:10,Julia_Lesnova,successfull,51
2020-03-02 01:17:30,Lolita_Ozerova,cancelled,17
2020-03-02 00:29:11,Irina_Fedorova,successfull,29
2020-03-02 00:20:12,Olga_Smirnova,successfull,20
2020-03-02 00:07:05,Svetlana_Petrova,successfull,7
2020-03-02 00:31:18,Irina_Ozerova,successfull,31
2020-03-02 00:04:48,Ekaterina_Ozerova,cancelled,4
2020-03-02 00:16:28,Julia_Fedorova,cancelled,16
2020-03-02 00:40:52,Vasilisa_Polyanova,successfull,40
2020-03-02 00:32:33,Olga_Lesnova,cancelled,32
2020-03-02 01:12:49,Olga_Petrova,successfull,12
2020-03-02 00:45:39,Irina_Lesnova,successfull,45
2020-03-02 01:13:56,Olga_Smirnova,successfull,13
2020-03-02 00:27:09,Vasilisa_Lesnova,cancelled,27
2020-03-02 00:54:04,Masha_Petrova,cancelled,54
2020-03-02 00:00:41,Masha_Ivanova,successfull,0
2020-03-02 01:02:46,Lolita_Smirnova,successfull,2
2020-03-02 00:43:12,Ekaterina_Smirnova,cancelled,43
2020-03-02 00:58:35,Vasilisa_Fedorova,successfull,58
2020-03-02 00:41:20,Masha_Smirnova,successfull,41
2020-03-02 00:04:59,Svetlana_Smirnova,successfull,4
2020-03-02 01:17:36,Lolita_Ozerova,successfull,17
2020-03-02 01:23:34,Irina_Ozerova,successfull,23
2020-03-02 01:14:02,Julia_Polyanova,successfull,14
2020-03-02 00:20:02,Irina_Polyanova,successfull,20
2020-03-02 00:15:52,Julia_Fedorova,successfull,15
2020-03-02 01:12:45,Irina_Polyanova,successfull,12
2020-03-02 01:04:12,Julia_Ozerova,successfull,4
2020-03-02 00:13:28,Julia_Petrova,successfull,13
2020-03-02 01:11:35,Julia_Ivanova,successfull,11
2020-03-02 01:14:05,Irina_Ozerova,successfull,14
2020-03-02 00:54:00,Vasilisa_Smirnova,successfull,54
2020-03-02 00:31:19,Olga_Petrova,successfull,31
2020-03-02 01:18:56,Olga_Polyanova,successfull,18
2020-03-02 00:41:37,Svetlana_Lesnova,successfull,41
2020-03-02 00:24:05,Julia_Petrova,successfull,24
2020-03-02 01:01:09,Masha_Ozerova,successfull,1
2020-03-02 00:14:42,Vasilisa_Polyanova,successfull,14
2020-03-02 00:53:46,Olga_Ozerova,cancelled,53
2020-03-02 00:43:23,Svetlana_Fedorova,successfull,43
2020-03-02 00:55:07,Lolita_Fedorova,successfull,55
2020-03-02 00:45:02,Vasilisa_Petrova,successfull,45
2020-03-02 00:17:47,Lolita_Ozerova,cancelled,17
2020-03-02 00:27:33,Svetlana_Polyanova,successfull,27
2020-03-02 00:58:31,Masha_Smirnova,successfull,58
2020-03-02 01:10:00,Julia_Lesnova,successfull,10
2020-03-02 00:22:58,Julia_Lesnova,successfull,22
2020-03-02 01:25:42,Olga_Smirnova,cancelled,25
2020-03-02 00:39:58,Olga_Ozerova,cancelled,39
2020-03-02 00:40:18,Julia_Petrova,cancelled,40
2020-03-02 00:09:08,Ekaterina_Petrova,successfull,9
2020-03-02 00:02:21,Julia_Petrova,successfull,2
2020-03-02 00:27:01,Vasilisa_Petrova,successfull,27
2020-03-02 01:11:11,Irina_Ozerova,successfull,11
2020-03-02 00:40:07,Lolita_Fedorova,cancelled,40
2020-03-02 00:07:56,Julia_Fedorova,cancelled,7
2020-03-02 00:07:53,Vasilisa_Polyanova,successfull,7
2020-03-02 00:18:51,Lolita_Ivanova,successfull,18
2020-03-02 00:56:57,Lolita_Ivanova,cancelled,56
2020-03-02 00:28:44,Masha_Smirnova,cancelled,28
2020-03-02 00:53:28,Lolita_Polyanova,cancelled,53
2020-03-02 01:27:58,Ekaterina_Ozerova,successfull,27
2020-03-02 00:12:50,Vasilisa_Smirnova,successfull,12
2020-03-02 00:46:56,Julia_Ivanova,cancelled,46
2020-03-02 00:41:01,Julia_Fedorova,cancelled,41
2020-03-02 00:15:03,Lolita_Ivanova,successfull,15
2020-03-02 01:04:44,Vasilisa_Ivanova,cancelled,4
2020-03-02 00:47:57,Lolita_Polyanova,cancelled,47
2020-03-02 00:42:00,Julia_Polyanova,successfull,42
2020-03-02 01:03:15,Julia_Petrova,successfull,3
2020-03-02 01:21:48,Irina_Fedorova,cancelled,21
2020-03-02 00:42:27,Ekaterina_Smirnova,successfull,42
2020-03-02 00:37:12,Masha_Polyanova,successfull,37
2020-03-02 00:42:05,Julia_Fedorova,cancelled,42
2020-03-02 00:34:58,Julia_Ivanova,cancelled,34
2020-03-02 00:27:52,Irina_Ozerova,successfull,27
2020-03-02 00:16:26,Julia_Fedorova,successfull,16
2020-03-02 00:17:18,Julia_Smirnova,successfull,17
2020-03-02 01:10:06,Irina_Polyanova,successfull,10
2020-03-02 00:33:52,Masha_Ozerova,successfull,33
2020-03-02 01:24:59,Julia_Lesnova,cancelled,24
2020-03-02 00:10:38,Svetlana_Polyanova,successfull,10
2020-03-02 00:58:43,Irina_Petrova,cancelled,58
2020-03-02 00:22:01,Olga_Lesnova,cancelled,22
2020-03-02 00:52:05,Julia_Ivanova,successfull,52
2020-03-02 00:21:59,Vasilisa_Ivanova,successfull,21
2020-03-02 01:11:37,Svetlana_Polyanova,cancelled,11
2020-03-02 00:24:29,Irina_Lesnova,successfull,24
2020-03-02 01:16:01,Lolita_Lesnova,successfull,16
2020-03-02 01:13:09,Vasilisa_Fedorova,cancelled,13
2020-03-02 01:09:22,Vasilisa_Lesnova,successfull,9
2020-03-02 00:35:05,Svetlana_Polyanova,successfull,35
2020-03-02 00:59:54,Irina_Polyanova,cancelled,59
2020-03-02 00:18:16,Irina_Smirnova,successfull,18
2020-03-02 00:24:21,Vasilisa_Polyanova,successfull,24
2020-03-02 00:45:21,Olga_Fedorova,cancelled,45
2020-03-02 00:01:26,Masha_Smirnova,successfull,1
2020-03-02 00:36:36,Svetlana_Fedorova,cancelled,36
2020-03-02 00:38:56,Masha_Ozerova,successfull,38
2020-03-02 00:32:18,Lolita_Smirnova,successfull,32
2020-03-02 01:15:50,Olga_Polyanova,successfull,15
2020-03-02 00:59:15,Svetlana_Ozerova,successfull,59
2020-03-02 01:12:48,Ekaterina_Petrova,successfull,12
2020-03-02 00:38:43,Masha_Petrova,cancelled,38
2020-03-02 01:05:30,Lolita_Fedorova,cancelled,5
2020-03-02 01:05:22,Julia_Ivanova,successfull,5
2020-03-02 00:02:04,Vasilisa_Fedorova,successfull,2
2020-03-02 01:23:32,Vasilisa_Petrova,successfull,23
2020-03-02 00:25:29,Ekaterina_Ozerova,cancelled,25
2020-03-02 01:14:48,Masha_Lesnova,successfull,14
2020-03-02 00:39:05,Ekaterina_Smirnova,successfull,39
2020-03-02 00:23:42,Ekaterina_Lesnova,cancelled,23
2020-03-02 01:16:50,Svetlana_Ozerova,cancelled,16
2020-03-02 00:38:26,Irina_Fedorova,successfull,38
2020-03-02 01:09:33,Olga_Fedorova,cancelled,9
2020-03-02 01:19:21,Ekaterina_Smirnova,successfull,19
2020-03-02 00:41:37,Olga_Lesnova,cancelled,41
2020-03-02 00:07:34,Masha_Smirnova,cancelled,7
2020-03-02 00:48:16,Ekaterina_Polyanova,successfull,48
2020-03-02 00:09:20,Irina_Smirnova,cancelled,9
2020-03-02 00:39:46,Julia_Smirnova,successfull,39
2020-03-02 00:19:10,Vasilisa_Ivanova,cancelled,19
2020-03-02 01:02:30,Svetlana_Petrova,cancelled,2
2020-03-02 00:34:29,Julia_Ozerova,successfull,34
2020-03-02 01:18:14,Vasilisa_Ivanova,successfull,18
2020-03-02 01:00:09,Irina_Smirnova,cancelled,0
2020-03-02 00:37:53,Ekaterina_Lesnova,cancelled,37
2020-03-02 01:13:43,Svetlana_Lesnova,cancelled,13
2020-03-02 00:48:24,Svetlana_Ozerova,successfull,48
2020-03-02 01:19:32,Ekaterina_Ivanova,cancelled,19
2020-03-02 01:17:02,Lolita_Polyanova,successfull,17
2020-03-02 01:20:48,Olga_Fedorova,successfull,20
2020-03-02 00:50:30,Irina_Lesnova,cancelled,50
2020-03-02 01:11:58,Vasilisa_Fedorova,successfull,11
2020-03-02 00:13:04,Lolita_Smirnova,successfull,13
2020-03-02 00:48:28,Olga_Ivanova,cancelled,48
2020-03-02 00:33:24,Lolita_Petrova,successfull,33
2020-03-02 00:02:51,Svetlana_Smirnova,successfull,2
2020-03-02 01:26:38,Ekaterina_Smirnova,cancelled,26
2020-03-02 00:23:52,Irina_Lesnova,successfull,23
2020-03-02 01:08:20,Olga_Ivanova,successfull,8
2020-03-02 00:42:47,Lolita_Ivanova,successfull,42
2020-03-02 00:04:46,Olga_Smirnova,successfull,4
2020-03-02 01:22:51,Olga_Ozerova,cancelled,22
2020-03-02 01:14:01,Ekaterina_Polyanova,cancelled,14
2020-03-02 00:32:34,Vasilisa_Polyanova,cancelled,32
2020-03-02 01:00:33,Ekaterina_Petrova,cancelled,0
2020-03-02 00:14:37,Svetlana_Lesnova,successfull,14
2020-03-02 00:20:01,Ekaterina_Petrova,cancelled,20
2020-03-02 01:08:08,Lolita_Petrova,successfull,8
2020-03-02 00:50:22,Masha_Ozerova,successfull,50
2020-03-02 01:13:55,Ekaterina_Fedorova,successfull,13
2020-03-02 01:28:58,Irina_Smirnova,cancelled,28
2020-03-02 01:10:46,Vasilisa_Smirnova,successfull,10
2020-03-02 00:09:48,Masha_Petrova,cancelled,9
2020-03-02 01:27:14,Julia_Smirnova,successfull,27
2020-03-02 01:12:41,Irina_Ivanova,successfull,12
2020-03-02 00:24:27,Svetlana_Polyanova,successfull,24
2020-03-02 00:34:23,Svetlana_Fedorova,successfull,34
2020-03-02 00:59:13,Svetlana_Fedorova,cancelled,59
2020-03-02 00:23:51,Ekaterina_Fedorova,successfull,23
2020-03-02 01:10:00,Irina_Ozerova,successfull,10
2020-03-02 00:10:14,Olga_Ivanova,cancelled,10
2020-03-02 00:07:04,Olga_Lesnova,cancelled,7
2020-03-02 00:38:41,Vasilisa_Polyanova,successfull,38
2020-03-02 00:45:20,Lolita_Fedorova,successfull,45
2020-03-02 01:05:40,Lolita_Polyanova,successfull,5
2020-03-02 00:19:23,Julia_Petrova,cancelled,19
2020-03-02 00:11:33,Olga_Lesnova,successfull,11
2020-03-02 01:04:58,Julia_Fedorova,cancelled,4
2020-03-02 00:25:33,Olga_Petrova,successfull,25
2020-03-02 00:01:33,Irina_Ivanova,successfull,1
2020-03-02 00:50:30,Vasilisa_Lesnova,successfull,50
2020-03-02 00:37:27,Masha_Lesnova,successfull,37
2020-03-02 00:18:46,Ekaterina_Fedorova,cancelled,18
2020-03-02 00:53:26,Masha_Fedorova,cancelled,53
2020-03-02 00:36:39,Julia_Polyanova,successfull,36
2020-03-02 00:08:32,Ekaterina_Fedorova,successfull,8
2020-03-02 01:13:00,Svetlana_Fedorova,successfull,13
2020-03-02 01:00:48,Julia_Smirnova,successfull,0
2020-03-02 01:16:41,Ekaterina_Petrova,successfull,16
2020-03-02 00:41:14,Irina_Fedorova,successfull,41
2020-03-02 00:37:31,Irina_Ozerova,successfull,37
2020-03-02 00:44:03,Masha_Lesnova,successfull,44
2020-03-02 00:10:10,Vasilisa_Ozerova,successfull,10
2020-03-02 00:02:51,Masha_Fedorova,successfull,2
2020-03-02 00:32:02,Lolita_Polyanova,successfull,32
2020-03-02 00:55:54,Ekaterina_Polyanova,cancelled,55
2020-03-02 00:25:55,Lolita_Fedorova,successfull,25
2020-03-02 00:41:44,Vasilisa_Fedorova,successfull,41
2020-03-02 01:19:04,Lolita_Lesnova,successfull,19
2020-03-02 01:15:32,Julia_Fedorova,successfull,15
2020-03-02 00:27:06,Vasilisa_Ivanova,cancelled,27
2020-03-02 01:24:56,Julia_Smirnova,successfull,24
2020-03-02 01:06:24,Olga_Petrova,cancelled,6
2020-03-02 01:26:46,Masha_Ivanova,successfull,26
2020-03-02 00:56:01,Lolita_Petrova,cancelled,56
2020-03-02 01:06:43,Irina_Ozerova,successfull,6
2020-03-02 01:10:57,Vasilisa_Lesnova,cancelled,10
2020-03-02 01:21:13,Olga_Fedorova,successfull,21
2020-03-02 00:07:14,Julia_Polyanova,cancelled,7
2020-03-02 00:34:57,Lolita_Petrova,successfull,34
2020-03-02 00:23:27,Ekaterina_Smirnova,successfull,23
2020-03-02 00:33:06,Ekaterina_Ozerova,successfull,33
2020-03-02 00:42:42,Olga_Fedorova,cancelled,42
2020-03-02 00:48:17,Lolita_Ozerova,cancelled,48
2020-03-02 00:17:02,Masha_Lesnova,successfull,17
2020-03-02 01:12:11,Lolita_Ivanova,successfull,12
2020-03-02 01:22:05,Lolita_Ivanova,successfull,22
2020-03-02 01:22:48,Vasilisa_Lesnova,cancelled,22
2020-03-02 00:46:54,Julia_Ozerova,successfull,46
2020-03-02 00:53:31,Olga_Fedorova,cancelled,53
2020-03-02 00:03:23,Masha_Lesnova,successfull,3
2020-03-02 00:48:24,Ekaterina_Fedorova,successfull,48
2020-03-02 00:26:51,Julia_Lesnova,cancelled,26
2020-03-02 00:35:08,Ekaterina_Lesnova,successfull,35
2020-03-02 00:22:42,Julia_Ivanova,cancelled,22
2020-03-02 00:03:39,Lolita_Polyanova,successfull,3
2020-03-02 01:12:29,Lolita_Fedorova,successfull,12
2020-03-02 01:21:34,Julia_Petrova,successfull,21
2020-03-02 00:29:13,Svetlana_Petrova,successfull,29
2020-03-02 00:16:40,Svetlana_Polyanova,cancelled,16
2020-03-02 00:24:06,Vasilisa_Petrova,successfull,24
2020-03-02 00:27:22,Ekaterina_Petrova,successfull,27
2020-03-02 00:54:47,Vasilisa_Smirnova,successfull,54
2020-03-02 01:08:03,Olga_Polyanova,successfull,8
2020-03-02 00:27:00,Svetlana_Fedorova,successfull,27
2020-03-02 00:25:53,Irina_Ivanova,successfull,25
2020-03-02 00:39:01,Julia_Lesnova,cancelled,39
2020-03-02 01:25:37,Ekaterina_Fedorova,successfull,25
2020-03-02 00:55:37,Olga_Lesnova,successfull,55
2020-03-02 00:54:49,Masha_Polyanova,cancelled,54
2020-03-02 01:03:38,Olga_Polyanova,successfull,3
2020-03-02 01:04:32,Irina_Ivanova,cancelled,4
2020-03-02 00:16:32,Vasilisa_Petrova,successfull,16
2020-03-02 00:36:05,Masha_Ivanova,successfull,36
2020-03-02 01:24:48,Olga_Smirnova,successfull,24
2020-03-02 00:15:40,Svetlana_Ozerova,successfull,15
2020-03-02 00:46:48,Julia_Ozerova,successfull,46
2020-03-02 01:06:22,Lolita_Ivanova,successfull,6
2020-03-02 00:50:02,Lolita_Ivanova,successfull,50
2020-03-02 00:33:10,Irina_Polyanova,successfull,33
2020-03-02 00:04:02,Julia_Petrova,successfull,4
2020-03-02 01:01:49,Masha_Ivanova,successfull,1
2020-03-02 00:01:32,Svetlana_Polyanova,successfull,1
2020-03-02 01:22:49,Julia_Lesnova,successfull,22
2020-03-02 00:26:27,Masha_Smirnova,successfull,26
2020-03-02 00:45:11,Irina_Ozerova,cancelled,45
2020-03-02 00:54:05,Olga_Ivanova,cancelled,54
2020-03-02 00:23:29,Masha_Ivanova,cancelled,23
2020-03-02 01:21:03,Lolita_Fedorova,successfull,21
2020-03-02 01:03:36,Olga_Smirnova,successfull,3
2020-03-02 01:16:15,Vasilisa_Polyanova,cancelled,16
2020-03-02 00:52:08,Masha_Smirnova,successfull,52
2020-03-02 00:24:04,Irina_Polyanova,cancelled,24
2020-03-02 00:43:37,Julia_Petrova,cancelled,43
2020-03-02 00:09:33,Olga_Polyanova,successfull,9
2020-03-02 00:10:30,Svetlana_Ivanova,successfull,10
2020-03-02 01:09:44,Lolita_Petrova,cancelled,9
2020-03-02 01:18:03,Ekaterina_Ozerova,cancelled,18
2020-03-02 00:51:26,Olga_Smirnova,successfull,51
2020-03-02 01:19:28,Julia_Smirnova,successfull,19
2020-03-02 00:23:39,Irina_Ivanova,successfull,23
2020-03-02 00:15:03,Svetlana_Polyanova,successfull,15
2020-03-02 00:27:36,Ekaterina_Lesnova,successfull,27
2020-03-02 00:12:48,Svetlana_Polyanova,successfull,12
2020-03-02 00:41:28,Masha_Polyanova,successfull,41
2020-03-02 00:54:36,Olga_Ozerova,cancelled,54
2020-03-02 01:01:38,Lolita_Polyanova,cancelled,1
2020-03-02 01:20:24,Vasilisa_Ivanova,cancelled,20
2020-03-02 00:33:29,Irina_Ivanova,successfull,33
2020-03-02 01:24:53,Svetlana_Smirnova,successfull,24
2020-03-02 00:43:35,Vasilisa_Lesnova,successfull,43
2020-03-02 01:02:23,Julia_Lesnova,successfull,2
2020-03-02 00:20:30,Lolita_Smirnova,cancelled,20
2020-03-02 01:24:49,Vasilisa_Petrova,successfull,24
2020-03-02 00:26:13,Vasilisa_Polyanova,successfull,26
2020-03-02 00:38:03,Julia_Ozerova,successfull,38
2020-03-02 00:13:15,Julia_Ozerova,successfull,13
2020-03-02 01:25:52,Vasilisa_Smirnova,successfull,25
2020-03-02 00:37:41,Irina_Ozerova,cancelled,37
2020-03-02 01:24:18,Ekaterina_Polyanova,successfull,24
2020-03-02 00:57:23,Svetlana_Polyanova,successfull,57
2020-03-02 00:51:08,Ekaterina_Petrova,cancelled,51
2020-03-02 00:54:45,Masha_Lesnova,successfull,54
2020-03-02 00:00:31,Olga_Ozerova,successfull,0
2020-03-02 01:24:38,Masha_Petrova,successfull,24
2020-03-02 01:08:51,Svetlana_Ivanova,successfull,8
2020-03-02 01:25:51,Irina_Petrova,cancelled,25
2020-03-02 00:54:32,Ekaterina_Lesnova,cancelled,54
2020-03-02 00:06:26,Masha_Ivanova,successfull,6
2020-03-02 00:39:15,Vasilisa_Polyanova,successfull,39
2020-03-02 00:49:33,Lolita_Lesnova,successfull,49
2020-03-02 01:15:55,Masha_Polyanova,successfull,15
2020-03-02 00:35:17,Lolita_Ivanova,successfull,35
2020-03-02 00:16:33,Olga_Ivanova,successfull,16
2020-03-02 00:22:04,Svetlana_Ivanova,successfull,22
2020-03-02 01:21:54,Julia_Smirnova,successfull,21
2020-03-02 00:13:44,Svetlana_Ozerova,successfull,13
2020-03-02 00:36:14,Julia_Fedorova,successfull,36
2020-03-02 00:00:48,Lolita_Petrova,cancelled,0
2020-03-02 00:13:48,Vasilisa_Smirnova,successfull,13
2020-03-02 00:36:20,Irina_Ozerova,cancelled,36
2020-03-02 00:19:08,Svetlana_Ozerova,successfull,19
2020-03-02 01:12:14,Julia_Smirnova,successfull,12
2020-03-02 00:29:00,Olga_Lesnova,successfull,29
2020-03-02 00:37:11,Lolita_Polyanova,successfull,37
2020-03-02 01:22:29,Julia_Lesnova,cancelled,22
2020-03-02 01:24:18,Olga_Ivanova,successfull,24
2020-03-02 01:21:45,Irina_Polyanova,cancelled,21
2020-03-02 01:06:58,Lolita_Polyanova,successfull,6
2020-03-02 01:17:12,Ekaterina_Ivanova,successfull,17
2020-03-02 01:21:10,Lolita_Lesnova,successfull,21
2020-03-02 00:57:40,Svetlana_Lesnova,successfull,57
2020-03-02 00:38:08,Ekaterina_Ivanova,cancelled,38
2020-03-02 01:09:55,Vasilisa_Ivanova,cancelled,9
2020-03-02 00:18:15,Lolita_Ivanova,successfull,18
2020-03-02 01:13:07,Vasilisa_Ivanova,cancelled,13
2020-03-02 01:21:59,Irina_Petrova,successfull,21
2020-03-02 00:34:49,Svetlana_Ozerova,successfull,34
2020-03-02 00:21:56,Ekaterina_Lesnova,successfull,21
2020-03-02 00:36:22,Svetlana_Ivanova,successfull,36
2020-03-02 00:10:33,Svetlana_Lesnova,cancelled,10
2020-03-02 01:02:39,Julia_Ivanova,successfull,2
2020-03-02 00:37:25,Irina_Fedorova,successfull,37
2020-03-02 00:42:53,Ekaterina_Fedorova,cancelled,42
